,brand,sku,listingPartNum,match,asin,salesRankId,salesRank,boxV,cost,isBBW,marketPrice,fees,netProfit,margin
2357,Master Lock,A30KAW1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,7.12,True,35.66,12.05,16.49,46.24
2358,Master Lock,A30MK,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,42312,32.4 inches,9.04,True,7.0,5.52,-7.56,-108.0
2359,Master Lock,A31,35750-TA0-A31AA,False,B08KSF2GG8,automotive_display_on_website,64115,84.05 inches,8.97,True,49.99,11.54,29.48,58.97
2360,Master Lock,A3105WOBLK,1921D,False,B08QQ5DGKQ,home_improvement_display_on_website,200637,59.16 inches,8.79,True,23.9,10.29,4.82,20.17
2361,Master Lock,A3105WOBLU,MasterLock 410BLU,False,B004J173D8,home_improvement_display_on_website,30453,7.02 inches,8.79,True,14.24,7.3,-1.85,-12.99
2362,Master Lock,A3106WOBLK,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,10.55,True,15.39,8.36,-3.52,-22.87
2363,Master Lock,A3106WOBLU,,,,,,,10.55,True,,,,
2364,Master Lock,A3106WORED,,,,,,,10.55,True,,,,
2365,Master Lock,A3106WOYLW,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,10.55,True,15.39,8.36,-3.52,-22.87
2366,Master Lock,A3107WOBLU,MasterLock 410BLU,False,B004J173D8,home_improvement_display_on_website,30453,7.02 inches,10.73,True,14.24,7.3,-3.79,-26.62
2367,Master Lock,A31KA,37KA,False,B001QK1X5O,home_improvement_display_on_website,64369,11.15 inches,9.52,True,16.47,8.01,-1.06,-6.44
2368,Master Lock,A31KAW1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.52,True,35.66,12.05,14.09,39.51
2369,Master Lock,A31MK,3D,False,B00004SQKO,home_improvement_display_on_website,5708,17.57 inches,11.44,True,9.18,5.69,-7.95,-86.6
2370,Master Lock,A31NKA,37KA,False,B001QK1X5O,home_improvement_display_on_website,64369,11.15 inches,10.04,True,16.47,8.01,-1.58,-9.59
2371,Master Lock,A32,35750-TA0-A31AA,False,B08KSF2GG8,automotive_display_on_website,64115,84.05 inches,8.77,True,49.99,11.54,29.68,59.37
2372,Master Lock,A3200CNWO,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,42312,31.5 inches,15.38,True,24.22,11.23,-2.39,-9.87
2373,Master Lock,A3200NRWO,4901DLH,False,B082TG3B32,home_improvement_display_on_website,470811,41.26 inches,13.34,True,208.09,37.37,157.38,75.63
2374,Master Lock,A3200WO,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,42312,31.5 inches,13.34,True,24.22,11.23,-0.35,-1.45
2375,Master Lock,A3201WO,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,15.05,True,18.65,8.18,-4.58,-24.56
2376,Master Lock,A3202WO,1KALF-2126,False,B07BG9S13G,home_improvement_display_on_website,251891,14.07 inches,17.14,True,135.85,25.92,92.79,68.3
2377,Master Lock,A3260WO,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,14.51,True,35.66,12.05,9.1,25.52
2378,Master Lock,A3261WO,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,16.21,True,35.66,12.05,7.4,20.75
2379,Master Lock,A3262WO,5KA A383,False,B00488VX4C,home_improvement_display_on_website,242793,12.8 inches,17.14,True,79.95,18.04,44.77,56.0
2380,Master Lock,A32KA,37KA,False,B001QK1X5O,home_improvement_display_on_website,64369,11.15 inches,9.32,True,16.47,8.01,-0.86,-5.22
2381,Master Lock,A32KAW1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,9.32,True,35.66,12.05,14.29,40.07
2382,Master Lock,A32MK,3D,False,B00004SQKO,home_improvement_display_on_website,5708,17.57 inches,11.24,True,9.18,5.69,-7.75,-84.42
2383,Master Lock,A32NKA,37KA,False,B001QK1X5O,home_improvement_display_on_website,64369,11.15 inches,9.84,True,16.47,8.01,-1.38,-8.38
2384,Master Lock,A3560WO,A3560WO,True,B004C47QSO,home_improvement_display_on_website,965022,8.7 inches,14.15,True,30.62,10.13,6.34,20.71
2385,Master Lock,A3560WOLZ1,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,15.18,False,no offers,no offers,no offers,no offers
2386,Master Lock,A3561WO,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,16.32,True,18.65,8.18,-5.85,-31.37
2387,Master Lock,A3562WO,3KA-0356,False,B00488ZR0I,home_improvement_display_on_website,316868,75.72 inches,16.53,True,65.78,17.76,31.49,47.87
2388,Master Lock,A3570BWO,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,16.45,True,18.65,8.18,-5.98,-32.06
2389,Master Lock,A3570WO,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,15.71,True,18.65,8.18,-5.24,-28.1
2390,Master Lock,A3570WOLZ1,,,,,,,16.73,True,,,,
2391,Master Lock,A3570WONR,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,15.71,True,18.65,8.18,-5.24,-28.1
2392,Master Lock,A3571WO,A3571WO,True,B004C47N3C,biss_display_on_website,656358,,17.57,True,43.05,13.16,12.32,28.62
2393,Master Lock,A3572WO,1KA 2126,False,B00KHIV0TU,home_improvement_display_on_website,601094,1000 inches,18.17,True,67.96,24.86,24.93,36.68
2394,Master Lock,A3600Y,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,96383,159.46 inches,15.94,True,59.32,16.79,26.59,44.82
2395,Master Lock,A3601S,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,20.04,True,32.43,10.91,1.48,4.56
2396,Master Lock,A3602K,M5NKALFSTS,False,B07NKGVG99,home_improvement_display_on_website,50933,145.0 inches,20.24,True,138.66,30.75,87.67,63.23
2397,Master Lock,A3602S,M5NKALJSTS,False,B07WSX8MGN,home_improvement_display_on_website,81025,178.9 inches,20.24,True,140.7,31.22,89.24,63.43
2398,Master Lock,A3650D035,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,18.89,True,18.65,8.18,-8.42,-45.15
2399,Master Lock,A3650D035KA,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,19.54,True,18.65,8.18,-9.07,-48.63
2400,Master Lock,A3650D045,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,18.89,True,32.43,10.91,2.63,8.11
2401,Master Lock,A3650D045KA,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,19.54,True,18.65,8.18,-9.07,-48.63
2402,Master Lock,A3650D125,150D,False,B00004SQL8,home_improvement_display_on_website,92842,10.91 inches,18.89,True,9.52,5.06,-14.43,-151.58
2403,Master Lock,A3650D125KA,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,19.54,True,18.65,8.18,-9.07,-48.63
2404,Master Lock,A3650D285,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,18.89,True,18.65,8.18,-8.42,-45.15
2405,Master Lock,A3650D285KA,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,19.54,True,18.65,8.18,-9.07,-48.63
2406,Master Lock,A3650WO,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,13.12,True,18.65,8.18,-2.65,-14.21
2407,Master Lock,A3651D035,3D,False,B00004SQKO,home_improvement_display_on_website,5708,17.57 inches,19.64,True,9.18,5.69,-16.15,-175.93
2408,Master Lock,A3651D035KA,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,20.28,True,35.66,12.05,3.33,9.34
2409,Master Lock,A3651D045,1175DLH,False,B0050BS01A,home_improvement_display_on_website,311074,24.58 inches,19.64,True,32.43,10.91,1.88,5.8
2410,Master Lock,A3651D045KA,37KA,False,B001QK1X5O,home_improvement_display_on_website,64369,11.15 inches,20.28,True,16.47,8.01,-11.82,-71.77
2411,Master Lock,A3651D125,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,19.64,True,35.66,12.05,3.97,11.13
2412,Master Lock,A3651D125KA,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,20.28,True,35.66,12.05,3.33,9.34
2413,Master Lock,A3651D285,575DPF,False,B000EUJHKA,home_improvement_display_on_website,187402,14.12 inches,19.64,True,14.54,7.72,-12.82,-88.17
2414,Master Lock,A3651D285KA,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,20.28,True,35.66,12.05,3.33,9.34
2415,Master Lock,A3651WO,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,13.87,True,35.66,12.05,9.74,27.31
2416,Master Lock,A3652WO,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,14.96,True,35.66,12.05,8.65,24.26
2417,Master Lock,A3700S,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,20.63,False,no offers,no offers,no offers,no offers
2418,Master Lock,A3700WO,A3700WO,True,B0061IME2C,home_improvement_display_on_website,1421239,,16.12,True,35.23,10.25,8.86,25.15
2419,Master Lock,A3700Y,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,20.63,False,no offers,no offers,no offers,no offers
2420,Master Lock,A3701K,1D,False,B00004SQKM,home_improvement_display_on_website,674092,13.57 inches,22.43,True,13.72,7.6,-16.31,-118.88
2421,Master Lock,A3701S,3D,False,B00004SQKO,home_improvement_display_on_website,5708,17.57 inches,22.43,True,9.18,5.69,-18.94,-206.32
2422,Master Lock,A3701WO,1SSKADLFHC,False,B01I3D5ES8,home_improvement_display_on_website,167863,27.49 inches,17.92,True,15.15,7.81,-10.58,-69.83
2423,Master Lock,A3702S,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,22.63,False,no offers,no offers,no offers,no offers
2424,Master Lock,A3702WO,576DLHPF,False,B000BDB4JW,home_improvement_display_on_website,145127,14.2 inches,18.13,True,17.08,8.1,-9.15,-53.57
2425,Master Lock,A3800WO,4901DLH,False,B082TG3B32,home_improvement_display_on_website,470811,41.26 inches,17.75,True,208.09,37.37,152.97,73.51
2426,Master Lock,A3900SWO,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,19.48,False,no offers,no offers,no offers,no offers
2427,Master Lock,A3901SWO,312DLH,False,B0009V1WK2,home_improvement_display_on_website,27786,22.27 inches,21.77,True,17.35,8.14,-12.56,-72.39
2428,Master Lock,A3902SWO,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,51917,48.32 inches,24.12,True,23.03,10.44,-11.53,-50.07
2429,Master Lock,A40,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,9.21,True,15.74,7.9,-1.37,-8.7
2430,Master Lock,A400K,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,42312,31.5 inches,5.46,True,24.22,11.23,7.53,31.09
2431,Master Lock,A400KBLK,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,42312,32.4 inches,5.46,True,7.0,5.52,-3.98,-56.86
2432,Master Lock,A400KGRN,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,42312,31.5 inches,5.46,True,24.22,11.23,7.53,31.09
2433,Master Lock,A400KRED,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,42312,32.4 inches,5.46,True,7.0,5.52,-3.98,-56.86
2434,Master Lock,A40KA,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,9.76,True,15.74,7.9,-1.92,-12.2
2435,Master Lock,A40KAB,A1305KABRN 27676,False,B086SYDS52,No Rank,No Rank,,10.49,True,29.59,no offers,no offers,no offers
2436,Master Lock,A40KALZ1,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,42312,32.4 inches,10.78,True,7.0,5.52,-9.3,-132.86
2437,Master Lock,A40KAMK,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,12.23,True,15.74,7.9,-4.39,-27.89
2438,Master Lock,A40KAW1,M40XD,False,B0044EX2N0,home_improvement_display_on_website,804429,39.0 inches,9.76,True,18.95,8.379999999999999,0.81,4.27
2439,Master Lock,A40MK,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,11.68,True,15.74,7.9,-3.84,-24.4
2440,Master Lock,A40NKA,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,10.28,True,15.74,7.9,-2.44,-15.5
2441,Master Lock,A41,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,96383,159.46 inches,11.16,True,59.32,16.79,31.37,52.88
2442,Master Lock,A41KA,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,11.71,True,15.74,7.9,-3.87,-24.59
2443,Master Lock,A41KANR,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,11.71,True,15.74,7.9,-3.87,-24.59
2444,Master Lock,A41KATAG,40KA-4,False,B006X0QKD2,home_improvement_display_on_website,96383,159.46 inches,13.07,True,59.32,16.79,29.46,49.66
2445,Master Lock,A41KAW1,6271KAW700A 80030,False,B071RMZNK8,sports_display_on_website,229437,24.54 inches,11.71,True,35.4,12.3,11.39,32.18
2446,Master Lock,A41TAG,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,12.52,True,15.74,7.9,-4.68,-29.73
2447,Master Lock,A42,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,42312,31.5 inches,11.39,True,24.22,11.23,1.6,6.61
2448,Master Lock,A42KA,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.94,True,35.66,12.05,11.67,32.73
2449,Master Lock,A42KATAG,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,42312,31.5 inches,13.3,True,24.22,11.23,-0.31,-1.28
2450,Master Lock,A42MK,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,42312,31.5 inches,13.86,True,24.22,11.23,-0.87,-3.59
2451,Master Lock,A42TAG,40KADPF,False,B000WB4WF6,home_improvement_display_on_website,242870,22.25 inches,12.75,True,15.74,7.9,-4.91,-31.19
2452,Master Lock,A50,5T,False,B00004Y8CK,home_improvement_display_on_website,37748,42.85 inches,10.32,True,21.58,10.23,1.03,4.77
2453,Master Lock,A50D,575DPF,False,B000EUJHKA,home_improvement_display_on_website,187402,14.12 inches,10.32,True,14.54,7.72,-3.5,-24.07
2454,Master Lock,A50DSEN,,Not Listed,B09G66VXNJ,No Rank,No Rank,,10.32,True,264.0,no offers,no offers,no offers
2455,Master Lock,A50HS,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,51917,48.32 inches,14.75,True,23.03,10.44,-2.16,-9.38
2456,Master Lock,A50HSKA,AC10056,False,B001JJCHLG,sports_display_on_website,99128,138.45 inches,15.3,True,117.0,24.65,77.05,65.85
2457,Master Lock,A50KA,A50KA 32537,False,B0058RPLA4,home_improvement_display_on_website,818858,48 inches,10.87,True,32.24,11.54,9.83,30.49
2458,Master Lock,A50KAMK,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,13.34,True,35.66,12.05,10.27,28.8
2459,Master Lock,A50KANR,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,10.87,True,15.39,8.36,-3.84,-24.95
2460,Master Lock,A50KAW1,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,10.87,True,35.66,12.05,12.74,35.73
2461,Master Lock,A50KAWR2,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,12.77,True,18.65,8.18,-2.3,-12.33
2462,Master Lock,A50N,575DPF,False,B000EUJHKA,home_improvement_display_on_website,187402,14.12 inches,10.85,True,14.54,7.72,-4.03,-27.72
2463,Master Lock,A50NKA,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,139192,157.01 inches,11.39,True,114.78,26.85,76.54,66.68
2464,Master Lock,A5100,A5100KZW1,False,B07SHDJX5K,No Rank,No Rank,,11.79,True,306.2,no offers,no offers,no offers
2465,Master Lock,A5100D,M1XQCCSEN,False,B0038TZ7IK,home_improvement_display_on_website,42312,31.5 inches,11.79,True,24.22,11.23,1.2,4.95
2466,Master Lock,A5100KA,5KA A451,False,B000FKDCLO,home_improvement_display_on_website,107731,10.21 inches,12.34,True,18.95,8.89,-2.28,-12.03
2467,Master Lock,A5100KAMK,6400EURLJENT,False,B098XLJ932,sports_display_on_website,191537,44.38 inches,14.81,True,187.99,35.3,137.88,73.34
2468,Master Lock,A5100KAWR2,M5XTLHCCSEN,False,B0042U4M8K,home_improvement_display_on_website,124882,63.54 inches,14.24,True,29.99,11.49,4.26,14.2
2469,Master Lock,A5100KZ,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,11.79,True,35.66,12.05,11.82,33.15
2470,Master Lock,A5100KZNR,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,11.79,False,no offers,no offers,no offers,no offers
2471,Master Lock,A5100KZWR7,M1XKADCCSEN,False,B000WEPG2Q,home_improvement_display_on_website,42312,32.4 inches,13.69,True,7.0,5.52,-12.21,-174.43
2472,Master Lock,A5100MK,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,51917,48.32 inches,14.26,True,23.03,10.44,-1.67,-7.25
2473,Master Lock,A5100WO,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,51917,48.32 inches,9.95,True,23.03,10.44,2.64,11.46
2474,Master Lock,A5101,5SSTHC,False,B01I3D3YUI,home_improvement_display_on_website,211312,41.61 inches,13.44,True,29.54,11.42,4.68,15.84
2475,Master Lock,A5101KA,5KA A451,False,B000FKDCLO,home_improvement_display_on_website,107731,10.21 inches,13.99,True,18.95,8.89,-3.93,-20.74
2476,Master Lock,A5101KAWR2,1KALJ 2126,False,B000HE7UOI,home_improvement_display_on_website,563387,18.75 inches,15.89,True,18.65,8.18,-5.42,-29.06
2477,Master Lock,A5101KZ,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,13.44,True,15.39,8.36,-6.41,-41.65
2478,Master Lock,A5101MK,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,15.91,False,no offers,no offers,no offers,no offers
2479,Master Lock,A5101WO,5KA A451,False,B000FKDCLO,home_improvement_display_on_website,107731,10.21 inches,11.6,True,18.95,8.89,-1.54,-8.13
2480,Master Lock,A5102,,Not Listed,B08V13XC2R,home_improvement_display_on_website,103441,,13.62,True,8.99,4.8,-9.43,-104.89
2481,Master Lock,A5102KA,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,14.17,True,35.66,12.05,9.44,26.47
2482,Master Lock,A5102KAW1,,Not Listed,B08V13XC2R,home_improvement_display_on_website,103441,,14.17,True,8.99,4.8,-9.98,-111.01
2483,Master Lock,A5102KZ,6321KA1,False,B000Z3CJCO,home_improvement_display_on_website,209238,16.71 inches,13.62,True,35.66,12.05,9.99,28.01
2484,Master Lock,A5102MK,1523D,False,B0C2XTJ9WG,home_improvement_display_on_website,82752,,16.09,False,no offers,no offers,no offers,no offers
2485,Master Lock,A5102NKA,1921D,False,B08QQ5DGKQ,home_improvement_display_on_website,200637,59.16 inches,14.69,True,23.9,10.29,-1.08,-4.52
2486,Master Lock,A5200,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,51917,48.32 inches,13.14,True,23.03,10.44,-0.55,-2.39
2487,Master Lock,A5200COV,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,15.67,True,15.39,8.36,-8.64,-56.14
2488,Master Lock,A5200D,A5200D,True,B08D6SY93K,No Rank,No Rank,,13.14,True,267.8,no offers,no offers,no offers
2489,Master Lock,A5200GLN,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,51917,48.32 inches,12.57,True,23.03,10.44,0.02,0.09
2490,Master Lock,A5200GLNKA,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,139192,157.01 inches,13.11,True,114.78,26.85,74.82,65.19
2491,Master Lock,A5200GLNKAS10,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,139.38,True,15.39,8.36,-132.35,-859.97
2492,Master Lock,A5200GLNKAS12,1KALF-2126,False,B07BG9S13G,home_improvement_display_on_website,251891,14.07 inches,167.27,True,135.85,25.92,-57.34,-42.21
2493,Master Lock,A5200GLNKAS5,5SSTHC,False,B01I3D3YUI,home_improvement_display_on_website,211312,41.61 inches,69.69,True,29.54,11.42,-51.57,-174.58
2494,Master Lock,A5200GLNKAS6,5KA A383,False,B00488VX4C,home_improvement_display_on_website,242793,12.8 inches,83.63,True,79.79,18.02,-21.86,-27.4
2495,Master Lock,A5200GLNSHD,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,27.42,True,15.39,8.36,-20.39,-132.49
2496,Master Lock,A5200GLSHN,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,24.5,True,15.39,8.36,-17.47,-113.52
2497,Master Lock,A5200GLSHNKA,6231NKA-4,False,B004MJK6JU,home_improvement_display_on_website,139192,157.01 inches,25.05,True,114.78,26.85,62.88,54.78
2498,Master Lock,A5200GLWN,M5XTLFCCSEN,False,B00STZY3EW,home_improvement_display_on_website,51917,48.32 inches,13.89,True,23.03,10.44,-1.3,-5.64
2499,Master Lock,A5200GLWNKA,M5XKADCCSEN,False,B000WEKMNO,home_improvement_display_on_website,86136,28.83 inches,14.44,True,15.39,8.36,-7.41,-48.15
2500,Master Lock,A5200KA,37KA,False,B001QK1X5O,home_improvement_display_on_website,64369,11.15 inches,13.69,True,16.47,8.01,-5.23,-31.75
2501,Master Lock,A5200KAMK,6400EURLJENT,False,B098XLJ932,sports_display_on_website,191537,44.38 inches,16.16,True,187.99,35.3,136.53,72.63
